"","TIME","AUT","BEL","CZE","DEU","DNK","ESP","EST","EU27","FRA","GBR","GRC","HUN","IRL","ITA","LTU","LUX","LVA","NLD","POL","PRT","SVK","SVN","SWE"
"758","2010-02",6.87947767274721,-2.89835930226382,-3.06473370696546,-0.230585842520564,-10.2371312897629,6.81383273761243,-6.59219046853335,-1.51829891067355,-3.73581876652028,-2.76133596840001,-23.459429116051,-8.63283974147478,36.2566746650428,0.19930505095893,7.81028635623698,-8.50116689991132,21.9131565847206,-8.10546039031497,-1.09520025168416,-0.632687630301266,6.99282006030884,-0.624400212167461,-0.296414215679287
"759","2010-03",2.56796841017785,8.12606795853695,11.5654884824785,-0.429561776671049,18.4278350515464,1.69230070858263,9.22382930741999,1.80017221155994,3.411299831108,-0.768811689243898,16.5450163417671,10.6092281715819,7.32034282091053,3.57407114014406,-5.63324077035645,10.0964357073991,16.2239846826918,0.63723582680364,-0.906670958438991,7.70978145044306,13.7025233215109,-0.656919722643362,4.65977383403256
"760","2010-04",-0.198614830765242,0.594974693249993,-6.06927472015791,0.927599983343476,-7.60143012591327,-5.2663637971829,-4.55800552484969,-6.12798077040592,-8.63391009146983,-5.13970496803324,-33.5244678721654,-3.99549162519647,-3.33318189977909,-24.9522340834434,5.87540950639756,-1.1385867387935,-0.920107369072338,1.73781642748475,-0.735014386443034,-13.2047099127778,-4.97582712300319,-2.26581497109236,1.88854458646483
"761","2010-05",-4.07639650749041,3.51915762238844,10.1641043145153,-0.468106035442246,9.48855989232841,3.36824332046917,8.14545931808815,0.440515770848641,-0.057898346243357,-1.09302635470444,-8.24626696566876,-2.70852461176496,6.429442696261,0.449608688107253,17.7763715512336,6.0885069471514,9.68835790793336,-3.05648912237942,10.0602328107223,10.6989123902147,10.326447324562,3.38598780249502,0.939227267639282
"762","2010-06",4.90981103506927,-2.4714910595627,4.8234190946997,0.281704923585433,-4.8939766441303,1.18589405938567,0.822202791314687,0.810552075403009,-1.62602997834584,0.141457216658381,7.4801368823694,4.3825569718394,4.65242679809275,2.48523093716461,-3.50111083501785,-3.8711636083911,10.7791527327698,19.3332307949322,0.21009311818011,9.35502672809705,3.46892858893872,-6.95350919789468,5.27750109731864
"763","2010-07",6.57213657501245,-0.18737433628152,-24.4925509487314,1.47460984317538,0.468535422893608,-31.371018303003,8.23110135191367,-5.33443885409745,-3.08626446507799,-2.9408747085718,-24.7845693244486,8.12278913297494,-17.7339623611292,-0.220895007859774,14.8194085008916,-3.13851682397042,10.5333735190426,-9.61172161633382,-1.25501378877236,-6.81946179314498,-2.51767327039213,2.68167055023193,2.53646624949188
"764","2010-08",0.97083089444627,2.9942198611123,12.538098899788,-2.43186191852442,1.95384739084988,-2.29720010804055,1.12499661413976,-0.493656874703401,-2.31732210069261,-7.67370531923684,-6.22767898245693,-10.4313902476154,35.9795617229197,-3.59424024710098,1.24060808082001,-9.63323827827605,1.72830761319553,0.327941227047752,7.3861439531427,0.5686566170164,13.6325906097102,2.7829603573963,-0.250242041441274
"765","2010-09",-1.18703797509222,-13.8349488426542,7.44795413006549,6.86048051567291,7.27917981072555,5.19004774434895,8.70493735613122,4.21085643076845,7.14225319788862,8.68550879453743,-12.3981520702858,3.30661689031546,3.05919214057623,3.28897186971897,7.677302018817,0.71880093060194,-4.2422385748269,10.0898373442415,4.29094358687321,0.929317433205752,1.76434888290956,-2.9047965610452,0.18275586142553
"766","2010-10",2.36260106220627,14.2883924478908,-7.70254031021252,4.88041153138506,0.51459236933029,-0.0201984392250533,12.6241843969988,0.540414567373475,-3.40353092376721,0.866210525130586,13.2125451042651,4.61391045690113,7.21715234194943,-4.45015265577422,22.0216490451441,2.06030149560387,9.77624032924406,-2.51571957368074,6.12340883501149,2.32008636528539,2.84495952425254,-0.404669279112006,2.43288440895421
"767","2010-11",1.56135544782193,-0.494177009210497,6.11480587059387,-2.60882664133996,1.58706940686024,2.14758802604294,-8.7617022147077,1.6920565233083,15.1634513264008,3.46818993697794,-13.6083292496784,-12.8536589682658,-5.49506461031236,3.78060276857895,-1.84360396168248,-0.24566415083346,4.70588208506806,-6.6525896084293,1.40450623346857,11.1006676274521,7.75573669917627,-0.717769976744128,-1.04343618370447
"768","2010-12",-5.90948880578203,2.03358908300035,0.515382301107519,-1.92378466989251,-3.23974082073434,-1.4371260007712,7.96583886467979,1.42866504224711,1.88445966830673,-2.88195427611318,-17.5816100168238,11.8642190711878,-34.1242672924582,1.34659708407418,2.46733885215879,-3.07509263110991,21.660914102282,-4.40863686432998,0.398343756139035,49.8961588132825,7.0378219643481,-4.55601268999524,8.41912317471356
"769","2011-01",5.92872441068092,-0.511457771903937,1.34617812525675,9.80240434209687,9.41220238095238,-0.0811164159393689,24.8063024865214,4.29421353411617,4.32386730989207,-0.368937413440875,28.8904860416354,20.8124959713484,7.44087512689441,1.41317704886151,3.46998444387536,7.91777238235649,5.54364559353505,40.2851977897003,-25.7846756584634,-50.0649875222396,-14.7456478932969,8.56169292264602,-4.05317883360087
"770","2011-02",6.70216580029124,0.812905732552762,5.30665588292558,-1.53941117619879,-3.61781706902414,-0.253433675754723,-10.7634001940636,-1.54707161583602,1.06882019793673,1.95153600405817,7.5443167615782,-11.7861211226478,22.9674270439277,-0.602433031210316,17.8226870538348,4.06641149831426,3.00206300482358,-9.49663157599276,-0.161123411951276,-4.618701392105,-2.28818283639224,4.47082492292931,-1.96293081616366
"771","2011-03",-8.56796206292036,-5.8309533067975,-4.52935889294416,-4.48543972300565,2.66704296902561,-0.92864704790453,12.6744004460118,-4.21294735618402,-5.11542126166241,-4.92312572911565,-0.944868285263506,-4.71240353107285,-6.37525763114434,-6.46210059977575,-3.28461293414425,-0.648527627869058,-4.44622066731931,2.12450461960893,-0.0674135729816887,1.78166769512003,-1.85806023319697,-11.3875065089199,0.112848493098654
"772","2011-04",-1.68873288808852,-0.499623971388327,-5.12272992603588,-2.14510925769007,-1.17517696378256,8.0754929266251,3.3809275584985,-0.956265144831267,-17.8836852073712,2.69482791159876,25.2373778333623,-0.438114304910666,6.27344663702031,4.15992445276581,2.32414125045723,-5.78170506675297,3.50295368600251,-0.591583215141983,3.19890020300993,-7.17306239989187,-0.00124945548955998,-3.12638987538904,4.07036920998724
"773","2011-05",7.61497667496617,15.7429146104575,3.56039800121697,10.2491131894521,1.78720445062587,-4.8097141115831,5.19642221727094,5.33288626594674,0.472800358383878,-1.69760073765852,-11.7407358536979,-0.45878192236825,-3.7272953147113,-0.59059661556007,0.665458588635461,19.9157370720194,5.63176547536471,-0.694526933165563,1.8313198787299,-6.86941460010258,11.5484388288878,5.58357429558624,1.32655601946699
"774","2011-06",-12.9977421709262,-19.8907064766338,-3.18573611665561,-15.2569459030347,-4.08553665368586,-5.70049626035417,-9.28827515210021,-12.5004131759402,-0.71158724324715,-1.5145627708091,-14.2649157401099,-4.20382000934879,23.7384930564523,0.53377507672421,9.5419997975321,-25.5522767580035,-15.560581549682,-9.60577729163947,-0.472750755909247,-2.48513846290869,-15.4021283928246,-1.44600849490405,-9.32927349986896
