"","FREQUENCY","TIME","AUS","AUT","BEL","CAN","CHE","CHL","CZE","DEU","DNK","EA19","ESP","EST","EU28","FIN","FRA","G-7","GBR","GRC","HUN","IND","IRL","ISR","ITA","JPN","KOR","LTU","LUX","LVA","NLD","NOR","NZL","OECD","OECDE","POL","PRT","SVK","SVN","SWE","TUR","USA","ZAF"
"97","M","1955-01",NA,NA,NA,1.682581241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","M","1955-02",NA,NA,16.52104887,1.942519596,-0.929513777,NA,NA,-8.02099407,-12.22147579,NA,NA,NA,NA,9.090359596,NA,NA,NA,NA,NA,NA,NA,NA,-13.02745063,NA,NA,NA,NA,NA,NA,36.8254326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","M","1955-03",NA,NA,-9.421856608,-8.086323453,2.917363504,NA,NA,-9.979882786,-17.76770757,NA,NA,NA,NA,-6.468457358,NA,NA,NA,NA,NA,NA,NA,NA,-0.138196493,NA,NA,NA,NA,NA,NA,-42.26164788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","M","1955-04",NA,NA,4.746141869,27.80359669,27.19817762,NA,NA,19.94328799,-10.99810827,NA,NA,NA,NA,24.2879956,NA,NA,NA,NA,NA,NA,NA,NA,30.64560495,NA,NA,NA,NA,NA,NA,-6.408067855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","M","1955-05",NA,NA,43.64268521,13.04347826,7.179720055,NA,NA,10.89459241,4.146702579,NA,NA,NA,NA,25.42572126,NA,NA,NA,NA,NA,NA,NA,NA,9.826830808,NA,NA,NA,NA,NA,NA,-10.80936842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","M","1955-06",NA,NA,-13.09924468,-3.871328671,-0.318852349,NA,NA,-6.176003014,-23.73738243,NA,NA,NA,NA,27.57993335,NA,NA,NA,NA,NA,NA,NA,NA,7.862532101,NA,NA,NA,NA,NA,NA,12.66893095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","M","1955-07",NA,NA,32.2292508,4.3735087,15.7355406,NA,NA,14.93793224,31.11348595,NA,NA,NA,NA,-3.271982183,NA,NA,NA,NA,NA,NA,NA,NA,6.325868858,NA,NA,NA,NA,NA,NA,-34.08782251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","M","1955-08",NA,NA,-8.368742739,-1.413476818,-9.178452403,NA,NA,-5.247879708,-1.15474675,NA,NA,NA,NA,-6.212263363,NA,NA,NA,NA,NA,NA,NA,NA,3.244875515,NA,NA,NA,NA,NA,NA,12.8367399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","M","1955-09",NA,NA,4.417906857,-2.129404445,-3.369592063,NA,NA,9.560540102,-9.311106174,NA,NA,NA,NA,-0.468297438,NA,NA,NA,NA,NA,NA,NA,NA,8.373439323,NA,NA,NA,NA,NA,NA,-31.30527024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","M","1955-10",NA,NA,-17.29506629,2.415556647,-4.629602666,NA,NA,9.740700584,41.67314029,NA,NA,NA,NA,-9.978127171,NA,NA,NA,NA,NA,NA,NA,NA,1.877349,NA,NA,NA,NA,NA,NA,-5.292555532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","M","1955-11",NA,NA,16.7274647,-7.510227112,7.226327808,NA,NA,-3.025480863,-10.47180244,NA,NA,NA,NA,-3.697346131,NA,NA,NA,NA,NA,NA,NA,NA,12.63637371,NA,NA,NA,NA,NA,NA,1.855501404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","M","1955-12",NA,NA,-2.291476328,-4.709758106,14.45545589,NA,NA,0.77529206,7.184809628,NA,NA,NA,NA,7.482533666,NA,NA,NA,NA,NA,NA,NA,NA,4.050938989,NA,NA,NA,NA,NA,NA,-9.735101899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","M","1956-01",NA,NA,-2.356876916,-23.35542111,-0.479066554,NA,NA,4.939438403,11.48742911,NA,NA,NA,NA,-1.440519029,NA,NA,NA,NA,NA,NA,NA,NA,-12.14218474,NA,NA,NA,NA,NA,NA,37.8414417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","M","1956-02",NA,NA,-14.83579067,13.10612705,-27.07911094,NA,NA,-26.78463571,-29.36413702,NA,NA,NA,NA,5.568948907,NA,NA,NA,NA,NA,NA,NA,NA,1.013006724,NA,NA,NA,NA,NA,NA,5.995293261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","M","1956-03",NA,NA,17.35444893,10.95602083,18.87785813,NA,NA,38.48852959,-12.31219479,NA,NA,NA,NA,-3.325005761,NA,NA,NA,NA,NA,NA,NA,NA,2.864314392,NA,NA,NA,NA,NA,NA,25.15366576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","M","1956-04",NA,NA,-7.031415577,18.36395101,-19.12232568,NA,NA,-15.9373512,18.47241719,NA,NA,NA,NA,16.16713793,NA,NA,NA,NA,NA,NA,NA,NA,-11.05322854,NA,NA,NA,NA,NA,NA,4.850854311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","M","1956-05",NA,NA,2.195788013,-0.438621155,16.74492107,NA,NA,7.659745862,11.72655545,NA,NA,NA,NA,3.654674399,NA,NA,NA,NA,NA,NA,NA,NA,3.375831142,NA,NA,NA,NA,NA,NA,-0.696085346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","M","1956-06",NA,NA,12.27113728,5.207568483,22.0724911,NA,NA,12.07224649,-4.832035217,NA,NA,NA,NA,-19.962903,NA,NA,NA,NA,NA,NA,NA,NA,6.610670903,NA,NA,NA,NA,NA,NA,-12.42607535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","M","1956-07",NA,NA,2.542199136,0.928759328,-3.942312724,NA,NA,-3.33428328,31.47325356,NA,NA,NA,NA,-11.95742866,NA,NA,NA,NA,NA,NA,NA,NA,-3.32304094,NA,NA,NA,NA,NA,NA,18.65295098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","M","1956-08",NA,NA,-12.47053913,-0.140957447,0.727781589,NA,NA,-3.522856603,-13.22326138,NA,NA,NA,NA,8.425699762,NA,NA,NA,NA,NA,NA,NA,NA,-6.774280947,NA,NA,NA,NA,NA,NA,3.644056746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","M","1956-09",NA,NA,9.232282531,1.012064879,0.452302099,NA,NA,3.064661224,16.24709831,NA,NA,NA,NA,25.56580854,NA,NA,NA,NA,NA,NA,NA,NA,15.6569609,NA,NA,NA,NA,NA,NA,8.707420416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","M","1956-10",NA,NA,7.006782818,-13.85820128,1.755907122,NA,NA,-6.914240456,-14.55471332,NA,NA,NA,NA,38.54057664,NA,NA,NA,NA,NA,NA,NA,NA,5.477417045,NA,NA,NA,NA,NA,NA,9.343503268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","M","1956-11",NA,NA,-28.45498643,6.5317866,-14.51964735,NA,NA,4.417820678,-9.626974568,NA,NA,NA,NA,-0.121580974,NA,NA,NA,NA,NA,NA,NA,NA,-22.06187826,NA,NA,NA,NA,NA,NA,-15.8395998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","M","1956-12",NA,NA,-15.885526,-1.936503376,3.636612797,NA,NA,1.975061394,22.11469012,NA,NA,NA,NA,12.86683356,NA,NA,NA,NA,NA,NA,NA,NA,13.44401394,NA,NA,NA,NA,NA,NA,-21.86692658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","M","1957-01",NA,NA,-8.494961061,0.902405438,-2.510124037,NA,NA,-2.802491141,-16.09799479,NA,NA,NA,NA,-7.038973964,NA,NA,NA,NA,NA,NA,NA,NA,-17.79272026,NA,NA,NA,NA,NA,NA,25.92439709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","M","1957-02",NA,11.95676964,51.08421837,-8.905601208,0.335954207,NA,NA,7.552947645,23.86684792,NA,NA,NA,NA,-2.606374696,NA,NA,8.014073495,NA,NA,NA,59.48587979,NA,17.40455812,NA,NA,NA,NA,NA,NA,-26.5371321,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","M","1957-03",NA,1.272266397,10.58720148,7.407879638,5.307374064,NA,NA,-3.826217144,-17.73272889,NA,NA,NA,NA,0.807211253,NA,NA,7.419471589,NA,NA,NA,47.21936375,NA,-0.184356734,NA,NA,NA,NA,NA,NA,-30.74251376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","M","1957-04",NA,-1.924664904,3.88928292,-7.057217474,5.398588732,NA,NA,7.22383311,2.372218908,NA,NA,NA,NA,1.394223612,NA,NA,13.78032345,NA,NA,NA,31.8557762,NA,-3.558418763,NA,NA,NA,NA,NA,NA,200.5498072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","M","1957-05",NA,-0.548205034,-8.099138471,-0.498116099,-0.399937091,NA,NA,-3.50187016,-11.08877618,NA,NA,NA,NA,-19.86343485,NA,NA,9.090909091,NA,NA,NA,13.7599562,NA,-0.835450133,NA,NA,NA,NA,NA,NA,-16.72695141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","M","1957-06",NA,0.035480074,5.809569115,-4.261600667,-2.277725163,NA,NA,2.902380645,44.60187762,NA,NA,NA,NA,-0.144500654,NA,NA,0,NA,NA,NA,12.81054692,NA,-1.565091852,NA,NA,NA,NA,NA,NA,4.068236673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","M","1957-07",NA,-3.305407507,-7.383740425,5.252396594,-4.409410518,NA,NA,-9.229935319,-24.95905473,NA,NA,NA,NA,-8.842625691,NA,NA,8.333333333,NA,NA,NA,2.675500514,NA,2.132456047,NA,NA,NA,NA,NA,NA,34.43039287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","M","1957-08",NA,-1.091130226,13.53560303,13.93586192,-3.130747981,NA,NA,17.24982879,12.73170689,NA,NA,NA,NA,-58.92124698,NA,NA,2.555750438,NA,NA,NA,26.90964608,NA,10.11758096,NA,NA,NA,NA,NA,NA,-32.03353458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","M","1957-09",NA,3.226400619,-10.46190063,9.131564972,3.172315274,NA,NA,-5.191697662,14.83023381,NA,NA,NA,NA,8.421690768,NA,NA,2.516491571,NA,NA,NA,-8.184829619,NA,-4.649618743,NA,NA,NA,NA,NA,NA,70.2009097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","M","1957-10",NA,-14.54322738,6.136450827,-34.37403955,3.856030822,NA,NA,4.375313993,-19.73733908,NA,NA,NA,NA,15.27152579,NA,NA,-4.885605338,NA,NA,NA,-2.310918694,NA,18.8089579,NA,NA,NA,NA,NA,NA,-7.395726856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","M","1957-11",NA,31.19914901,0.530446478,14.94360535,4.610235813,NA,NA,5.932963673,18.22454994,NA,NA,NA,NA,30.63378176,NA,NA,2.555750438,NA,NA,NA,3.623896682,NA,-2.246387041,NA,NA,NA,NA,NA,NA,15.89495712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","M","1957-12",NA,2.352540068,3.253554322,3.18823849,-4.520748121,NA,NA,1.688870437,29.53908057,NA,NA,NA,NA,-26.93747664,NA,NA,0,NA,NA,NA,7.674922031,NA,-11.88745128,NA,NA,NA,NA,NA,NA,7.143201248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","M","1958-01",NA,-2.284545507,8.464840102,12.79655161,7.959718312,NA,NA,3.848803879,-24.08108693,NA,NA,NA,NA,27.81125556,NA,NA,15.0012216,NA,NA,NA,-10.39825827,NA,21.17569627,NA,NA,NA,NA,NA,NA,-6.99317915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","M","1958-02",NA,2.335886653,-10.29730354,-7.310385064,1.219975627,NA,NA,-5.470285863,0.845324217,NA,NA,NA,NA,50.12872041,-14.73136915,NA,0,NA,NA,NA,5.221299646,NA,-1.256132107,NA,NA,NA,NA,NA,NA,11.99457856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","M","1958-03",NA,-5.832704944,-9.208480454,-4.884496758,-1.018992791,NA,NA,1.333217133,-11.12097734,NA,NA,NA,NA,-15.36202416,-12.80487805,NA,2.188230295,NA,NA,NA,-0.146457986,NA,-10.9941443,NA,NA,NA,NA,NA,NA,-27.87314595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","M","1958-04",NA,0.373761667,7.105592234,-2.048176825,-9.933477796,NA,NA,0.652181049,-8.66395265,NA,NA,NA,NA,-11.44734339,1.398601399,NA,-4.261954262,NA,NA,NA,-5.365761946,NA,1.099424477,NA,NA,NA,NA,NA,NA,-3.788426122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","M","1958-05",NA,10.88754026,0.845922215,-6.181805898,5.611342822,NA,NA,13.36968284,3.23136258,NA,NA,NA,NA,-26.69560138,12.87356322,NA,0,NA,NA,NA,3.289689687,NA,2.099972527,NA,NA,NA,NA,NA,NA,0.48054638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","M","1958-06",NA,-4.016298789,-7.167307876,8.976343931,-4.314312744,NA,NA,-6.325936172,8.773479978,NA,NA,NA,NA,50.10432113,-3.869653768,NA,-11.11834962,NA,NA,NA,-0.459823803,NA,-5.469246665,NA,NA,NA,NA,NA,NA,-8.215630201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","M","1958-07",NA,7.197688943,6.581463746,4.067270204,-1.181046833,NA,NA,5.85617846,-7.899542166,NA,NA,NA,NA,5.423853308,24.15254237,NA,12.50916198,NA,NA,NA,9.735249465,NA,0.12865283,NA,NA,NA,NA,NA,NA,-15.52257865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","M","1958-08",NA,6.18673566,4.338371571,-1.435057307,2.890678981,NA,NA,3.52622399,36.87329586,NA,NA,NA,NA,-8.685630507,-6.484641638,NA,-2.214983713,NA,NA,NA,-13.70905819,NA,-9.551523895,NA,NA,NA,NA,NA,NA,-9.738291669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","M","1958-09",NA,-5.750394324,1.038930807,-1.108068932,3.754765157,NA,NA,-3.040101363,-13.86828969,NA,NA,NA,NA,-15.40534596,-21.71532847,NA,4.530313125,NA,NA,NA,12.52863835,NA,5.715279824,NA,NA,NA,NA,NA,NA,-7.55679865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","M","1958-10",NA,-5.211603865,-5.725882479,9.758639784,-7.640766855,NA,NA,1.510874637,10.54692807,NA,NA,NA,NA,1.122274872,21.21212121,NA,2.188230295,NA,NA,NA,1.316501096,NA,-10.7252372,NA,NA,NA,NA,NA,NA,26.55439538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","M","1958-11",NA,-16.56563608,-6.163384303,0.798290649,6.551356173,NA,NA,-1.230051923,23.65187526,NA,NA,NA,NA,4.630979417,-5.576923077,NA,10.62370062,NA,NA,NA,-0.433609801,NA,6.796000631,NA,NA,NA,NA,NA,NA,31.09114065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","M","1958-12",NA,15.78371352,4.747069538,5.720426309,-0.240394031,NA,NA,0.905434517,-2.407350671,NA,NA,NA,NA,14.11345757,4.073319756,NA,1.916932907,NA,NA,NA,-5.678899574,NA,3.982162915,NA,NA,NA,NA,NA,NA,-2.742846161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","M","1959-01",NA,4.837009246,20.73831683,-2.355955332,-4.215997243,NA,NA,0.957921208,2.462605546,NA,NA,NA,NA,11.15019154,19.76516634,NA,-7.54195095,NA,NA,NA,15.0451131,NA,21.33183887,NA,NA,NA,NA,NA,NA,36.3611607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","M","1959-02",NA,-3.584369807,-16.71110164,2.184639078,27.25703336,NA,NA,7.492545782,7.766154259,NA,NA,NA,NA,50.7759798,-4.738562092,NA,-6.122856003,NA,NA,NA,-2.085294873,NA,-3.652432302,NA,NA,NA,NA,NA,NA,-40.18492067,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.18128548,NA
"147","M","1959-03",NA,4.621257372,8.381736793,-0.658684306,-18.12189007,NA,NA,7.187062126,-23.21254733,NA,NA,NA,NA,-21.56779621,-20.58319039,NA,-2.166985341,NA,NA,NA,-21.35282343,NA,-19.75901915,NA,NA,NA,NA,NA,NA,12.82270188,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.697689879,NA
"148","M","1959-04",NA,1.998965532,0.375775298,-0.446717051,17.78715812,NA,NA,-4.038044599,37.75049208,NA,NA,NA,NA,-3.470785927,-8.423326134,NA,22.21498371,NA,NA,NA,32.24791022,NA,35.80699045,NA,NA,NA,NA,NA,NA,-8.249589823,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186915888,NA
"149","M","1959-05",NA,4.032957937,7.990398269,-0.172151041,-0.314624943,NA,NA,-1.07213997,-1.819469966,NA,NA,NA,NA,3.451726746,-1.650943396,NA,-18.17697228,NA,NA,NA,3.562784283,NA,-8.048767497,NA,NA,NA,NA,NA,NA,5.632606672,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.269900498,NA
"150","M","1959-06",NA,4.818177612,2.171620947,2.442540921,-3.884792947,NA,NA,5.668265052,-14.7135488,NA,NA,NA,NA,14.36947243,1.438848921,NA,8.88165038,NA,NA,NA,-0.021125376,NA,20.44498663,NA,NA,NA,NA,NA,NA,0.224262927,NA,NA,NA,NA,NA,NA,NA,NA,NA,-2.036271079,NA
"151","M","1959-07",NA,0.256013657,-7.247315097,-3.926925518,7.986606865,NA,NA,1.626361136,10.94486693,NA,NA,NA,NA,-2.072171965,10.40189125,NA,-2.034303949,NA,NA,NA,17.56964313,NA,-21.99178974,NA,NA,NA,NA,NA,NA,8.033323421,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.352062358,NA
"152","M","1959-08",NA,-6.368049848,-1.75449285,9.140001149,-0.171055866,NA,NA,-13.12146323,2.361573078,NA,NA,NA,NA,7.940629208,-6.423982869,NA,-20.82654723,NA,NA,NA,-11.42830322,NA,45.16103299,NA,NA,NA,NA,NA,NA,-16.86412585,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.446623094,NA
"153","M","1959-09",NA,-0.227340967,3.214654811,-5.869038846,-0.818321546,NA,NA,20.41316517,15.17385205,NA,NA,NA,NA,-0.952601642,-6.636155606,NA,47.33864747,NA,NA,NA,-16.76969336,NA,-32.36560975,NA,NA,NA,NA,NA,NA,20.07305517,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.770956316,NA
"154","M","1959-10",NA,10.40983213,18.80995348,5.712128837,7.699553804,NA,NA,14.75785235,1.230144198,NA,NA,NA,NA,-26.8196071,23.52941176,NA,16.07329843,NA,NA,NA,25.68922812,NA,37.67827731,NA,NA,NA,NA,NA,NA,4.397064733,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.15081206,NA
"155","M","1959-11",NA,-12.17193891,-12.74801765,-8.759819091,0.496121455,NA,NA,-4.49304062,7.947962604,NA,NA,NA,NA,-6.623315992,-7.936507937,NA,4.615847241,NA,NA,NA,5.171207083,NA,6.249602184,NA,NA,NA,NA,NA,NA,-15.58574637,NA,NA,NA,NA,NA,NA,NA,NA,NA,-13.46029697,NA
"156","M","1959-12",NA,11.46318256,4.768735902,-17.85082761,-3.262746866,NA,NA,1.485216722,-6.880116154,NA,NA,NA,NA,-16.63583137,6.25,NA,17.64874964,NA,NA,NA,6.426902077,NA,3.038413666,NA,NA,NA,NA,NA,NA,11.70920846,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.865721746,NA
"157","M","1960-01",NA,0.603321838,-2.862179085,28.4096122,15.78306737,NA,NA,-1.700741257,2.829199936,NA,NA,NA,NA,-12.67311126,7.707910751,NA,-6.242365013,NA,NA,NA,1.77945845,NA,-9.679565653,NA,NA,NA,NA,NA,NA,-24.98998717,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.22863646,NA
"158","M","1960-02",NA,2.327367973,26.60254575,4.594668865,-13.60824193,NA,NA,-2.100044457,-15.46119727,NA,17.68944893,NA,NA,-10.54742043,-9.416195857,NA,-12,NA,NA,NA,-13.74048163,NA,4.562356547,NA,NA,NA,NA,NA,NA,100.8743216,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.63763692,-1.5625
"159","M","1960-03",NA,6.371949718,-5.179886536,-5.519941149,1.913604539,NA,NA,-2.099425748,28.1027443,NA,-10.77353477,NA,NA,57.7876809,5.821205821,NA,1.051228901,NA,NA,NA,27.40675156,NA,13.46942637,NA,NA,NA,NA,NA,NA,-16.17989507,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.58901683,2.645502646
"160","M","1960-04",NA,5.781407322,0.719392745,2.761324768,21.39702644,NA,NA,7.533266078,16.70128098,NA,47.31239275,NA,NA,62.08419452,6.090373281,NA,-1.787545788,NA,NA,NA,-21.70358346,NA,5.968571906,NA,NA,NA,NA,NA,NA,5.434300758,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.699872286,0
"161","M","1960-05",NA,-7.006766825,3.387923533,-1.066190399,-7.980680322,NA,NA,8.776635469,-16.82933676,NA,20.3262662,NA,NA,-8.909384634,-9.074074074,NA,-3.05833209,NA,NA,NA,12.54761875,NA,7.13073911,NA,NA,NA,NA,NA,NA,9.70266525,NA,NA,NA,NA,NA,NA,NA,NA,NA,-11.31064058,1.030927835
"162","M","1960-06",NA,-3.829792233,-5.27199399,4.225929978,-13.0854603,NA,NA,-14.27370178,-0.841773213,NA,-33.52665374,NA,NA,-3.777138415,12.01629328,NA,3.78578024,NA,NA,NA,6.669440678,NA,0.649090932,NA,NA,NA,NA,NA,NA,-10.44127292,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.11846479,1.020408163
"163","M","1960-07",NA,1.087563169,2.093337241,-8.111796352,18.13443897,NA,NA,6.231770601,-3.82068833,NA,8.901748679,NA,NA,6.573908951,10,NA,1.809015421,NA,NA,NA,-5.813248782,NA,9.544437159,NA,NA,NA,NA,NA,NA,-8.066812652,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.189821183,-1.01010101
"164","M","1960-08",NA,-3.420337261,0.686810935,0.305592049,30.82931121,NA,NA,0.537244587,-11.49882853,NA,14.35714127,NA,NA,2.75945119,-6.446280992,NA,0.451500146,NA,NA,NA,26.92380642,NA,9.895323691,NA,NA,NA,NA,NA,NA,92.72593606,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.94559585,-2.040816327
"165","M","1960-09",NA,4.133555209,-0.43760241,7.952507047,-22.38676448,NA,NA,2.178157893,2.952267734,NA,-25.96760673,NA,NA,-6.033492892,-8.303886926,NA,7.423517471,NA,NA,NA,-22.70155371,NA,-20.07905626,NA,NA,NA,NA,NA,NA,-29.52212823,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.727378867,-1.5625
"166","M","1960-10",NA,6.704023351,7.600723851,2.323679907,11.42949231,NA,NA,-0.580307233,39.45640516,NA,-1.488859502,NA,NA,-2.827900558,0.578034682,NA,-5.385342151,NA,NA,NA,1.73554557,NA,3.660285663,NA,NA,NA,NA,NA,NA,69.82756701,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.832214765,8.465608466
"167","M","1960-11",NA,6.306956108,7.123377732,0.907333419,-0.808139067,NA,NA,-1.188523815,-19.30445384,NA,-6.879962998,NA,NA,-0.161240383,7.279693487,NA,-7.303851641,NA,NA,NA,-0.743542349,NA,-1.265391301,NA,NA,NA,NA,NA,NA,-16.35038157,NA,NA,NA,NA,NA,NA,NA,NA,NA,-10.23977433,-11.2195122
"168","M","1960-12",NA,19.44427822,-0.376193281,-1.716606637,39.32731457,NA,NA,6.976552501,1.671681541,NA,26.0705476,NA,NA,13.02862292,2.678571429,NA,0,NA,NA,NA,1.537742877,NA,12.17637668,NA,NA,NA,NA,NA,NA,9.558366425,NA,NA,NA,NA,NA,NA,NA,NA,NA,-12.30358265,-1.648351648
"169","M","1961-01",NA,-16.97662217,-4.142307836,-9.153996101,-14.25508484,NA,NA,4.012409404,19.70951805,NA,11.36527193,NA,NA,-2.797733323,1.565217391,NA,-4.724530625,NA,NA,NA,-4.161258513,NA,0.854568254,NA,NA,NA,NA,NA,NA,-7.275792066,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.819924745,-1.675977654
"170","M","1961-02",NA,-1.777437469,25.40479505,0.077246588,-3.954047608,NA,NA,1.218274137,0.817731878,NA,1.92174485,NA,NA,-8.828017915,0.684931507,NA,8.593119044,NA,NA,NA,6.473006166,NA,1.862087916,NA,NA,NA,NA,NA,NA,7.093194,9.533209958,NA,NA,NA,NA,NA,NA,NA,NA,0.545933735,3.977272727
"171","M","1961-03",NA,4.036647042,-18.4920969,-3.959405374,6.627509675,NA,NA,-1.415466935,7.753429446,NA,1.947314083,NA,NA,9.221330161,6.462585034,NA,4.268927562,NA,NA,NA,-14.59939108,NA,10.98503831,NA,NA,NA,NA,NA,NA,18.36752822,8.528551827,NA,NA,NA,NA,NA,NA,NA,NA,3.276539974,-15.30054645
"172","M","1961-04",NA,-21.78460783,-11.56539521,0.473284715,-20.60490251,NA,NA,-15.8788136,-39.71280432,NA,-2.822732687,NA,NA,3.129937001,-7.188498403,NA,-11.54065621,NA,NA,NA,17.09203323,NA,-5.95632748,NA,NA,NA,NA,NA,NA,-16.89706263,-0.230598218,NA,NA,NA,NA,NA,NA,NA,NA,2.374909355,10.96774194
"173","M","1961-05",NA,5.717971003,-4.327019407,2.921135273,0.85289585,NA,NA,11.73159706,26.92112595,NA,-8.535070395,NA,NA,0.448697261,-3.098106713,NA,-0.322528624,NA,NA,NA,4.039700681,NA,4.028215948,NA,NA,NA,NA,NA,NA,-10.73800006,2.554338047,NA,NA,NA,NA,NA,NA,NA,NA,3.152116168,-7.558139535
"174","M","1961-06",NA,10.07928275,2.776670292,2.593552101,9.427353997,NA,NA,8.633076668,8.892590837,NA,0.095313308,NA,NA,-12.29119354,6.039076377,NA,13.23410451,NA,NA,NA,-0.594227671,NA,-12.09810648,NA,NA,NA,NA,NA,NA,12.11383172,-2.021328512,NA,NA,NA,NA,NA,NA,NA,NA,2.506437768,-1.886792453
"175","M","1961-07",NA,-2.175046814,3.183468969,15.9114503,-0.986813033,NA,NA,-7.773206916,8.452539983,NA,45.23524049,NA,NA,-1.476006183,8.877721943,NA,-3.214744964,NA,NA,NA,-0.59601916,NA,15.15618418,NA,NA,NA,NA,NA,NA,-13.4586348,12.93714026,NA,NA,NA,NA,NA,NA,NA,NA,-0.016747613,-7.692307692
"176","M","1961-08",NA,3.962389267,3.923088672,-7.649109218,-2.437006734,NA,NA,6.652330596,-1.420138792,NA,29.45177736,NA,NA,6.072933701,-6.461538462,NA,-9.964570416,NA,NA,NA,-6.041501444,NA,1.224367467,NA,NA,NA,NA,NA,NA,0.172520961,-0.810963436,NA,NA,NA,NA,NA,NA,NA,NA,0.117252931,-0.694444444
